path,model_short,model_name,task,seed,adapter_type,method,group_local_kind,group_local_delta,r,m,n,bd_row_factor,target_set,scaling_mode,grouping_mode,perm_seed,learning_rate,max_length,warmup_ratio,trainable_params,adapter_trainable_params,injection_adapter_params_total,eval_validation_score,eval_validation_matched_score,eval_validation_mismatched_score,task_score,train_time_s
wandb_stage2/wandb/offline-run-20260316_122935-wq4640v5/run-wq4640v5.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,cola,0,full_ft,full_ft,,,16,,,,attn_mlp,rs,contiguous,,2e-05,128,0.05,1235818496,0,,0.6122751859055523,,,0.6122751859055523,555.2000923156738
wandb_stage2/wandb/offline-run-20260316_123134-v9q3h1yn/run-v9q3h1yn.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,cola,0,head_only,head_only,,,16,,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,4096,0,,0.27792863114293215,,,0.27792863114293215,203.62561130523682
wandb_stage2/wandb/offline-run-20260316_123435-hvvfhbf9/run-hvvfhbf9.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,cola,0,vanilla_lora,vanilla_lora_r16,,,16,,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,11276288,11272192,11272192,0.6298908217708153,,,0.6298908217708153,789.6445813179016
wandb_stage2/wandb/offline-run-20260316_124008-3mhzb4x6/run-3mhzb4x6.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,sst2,0,head_only,head_only,,,16,,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,4096,0,,0.8807339449541285,,,0.8807339449541285,195.41203570365906
wandb_stage2/wandb/offline-run-20260316_124057-t3rsfw7n/run-t3rsfw7n.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,sst2,0,full_ft,full_ft,,,16,,,,attn_mlp,rs,contiguous,,2e-05,128,0.05,1235818496,0,,0.9541284403669725,,,0.9541284403669725,1565.1764585971832
wandb_stage2/wandb/offline-run-20260316_124530-mqtlolz6/run-mqtlolz6.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,mrpc,0,head_only,head_only,,,16,,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,4096,0,,0.731553041315373,,,0.731553041315373,202.9863142967224
wandb_stage2/wandb/offline-run-20260316_125005-euqxodfr/run-euqxodfr.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,cola,0,bd_lora,bd_lora_r16_n4_rowblock_a,,,16,4,4,block_a,attn_mlp,rs,contiguous,,0.0001,128,0.05,5574656,5570560,5570560,0.6197034905162012,,,0.6197034905162012,370.85745906829834
wandb_stage2/wandb/offline-run-20260316_125426-m2156qnm/run-m2156qnm.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,qqp,0,head_only,head_only,,,16,,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,4096,0,,0.737737369614023,,,0.737737369614023,783.2847883701324
wandb_stage2/wandb/offline-run-20260316_130215-ql22nnoz/run-ql22nnoz.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,cola,0,group_local,group_local_equal_r16_m16,equal,,16,16,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,11276288,11272192,11272192,0.6283714653016793,,,0.6283714653016793,157.74591970443726
wandb_stage2/wandb/offline-run-20260316_130855-2un4zxgj/run-2un4zxgj.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,cola,0,group_local,group_local_param_r16_m16_d0,param,0,16,16,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,11276288,11272192,11272192,0.6283714653016793,,,0.6283714653016793,233.40208911895752
wandb_stage2/wandb/offline-run-20260316_130923-d09vwwnk/run-d09vwwnk.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,mrpc,0,full_ft,full_ft,,,16,,,,attn_mlp,rs,contiguous,,2e-05,128,0.05,1235818496,0,,0.8911356209150327,,,0.8911356209150327,260.7126941680908
wandb_stage2/wandb/offline-run-20260316_131316-507lizus/run-507lizus.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,stsb,0,head_only,head_only,,,16,,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,2048,0,,0.36644214458040403,,,0.36644214458040403,43.36466407775879
wandb_stage2/wandb/offline-run-20260316_131524-v4sq95hz/run-v4sq95hz.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,sst2,0,vanilla_lora,vanilla_lora_r16,,,16,,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,11276288,11272192,11272192,0.9552752293577982,,,0.9552752293577982,1165.5768678188324
wandb_stage2/wandb/offline-run-20260316_131912-5r7ilphz/run-5r7ilphz.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,qqp,0,full_ft,full_ft,,,16,,,,attn_mlp,rs,contiguous,,2e-05,128,0.05,1235818496,0,,0.8963095262677951,,,0.8963095262677951,7081.986632347107
wandb_stage2/wandb/offline-run-20260316_132027-8wdo8hja/run-8wdo8hja.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,mnli,0,head_only,head_only,,,16,,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,6144,0,,,0.563015792154865,0.5700772986167616,0.5665465453858133,818.3352251052856
wandb_stage2/wandb/offline-run-20260316_134001-6xu68uyl/run-6xu68uyl.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,qnli,0,head_only,head_only,,,16,,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,4096,0,,0.6997986454329124,,,0.6997986454329124,224.96661758422852
wandb_stage2/wandb/offline-run-20260316_134016-9ecosmz2/run-9ecosmz2.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,sst2,0,bd_lora,bd_lora_r16_n4_rowblock_a,,,16,4,4,block_a,attn_mlp,rs,contiguous,,0.0001,128,0.05,5574656,5570560,5570560,0.9541284403669725,,,0.9541284403669725,1330.0288393497467
wandb_stage2/wandb/offline-run-20260316_134600-qk5njx1q/run-qk5njx1q.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,0,head_only,head_only,,,16,,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,4096,0,,0.49458483754512633,,,0.49458483754512633,212.12952065467834
wandb_stage2/wandb/offline-run-20260316_135407-xapor496/run-xapor496.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,wnli,0,head_only,head_only,,,16,,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,4096,0,,0.5352112676056338,,,0.5352112676056338,101.15195035934448
wandb_stage2/wandb/offline-run-20260316_140719-a08tc3bw/run-a08tc3bw.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,sst2,0,group_local,group_local_equal_r16_m16,equal,,16,16,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,11276288,11272192,11272192,0.9587155963302753,,,0.9587155963302753,1266.631944656372
wandb_stage2/wandb/offline-run-20260316_143317-73stlkc3/run-73stlkc3.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,sst2,0,group_local,group_local_param_r16_m16_d0,param,0,16,16,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,11276288,11272192,11272192,0.9587155963302753,,,0.9587155963302753,1290.3364596366882
wandb_stage2/wandb/offline-run-20260316_144155-j3809n55/run-j3809n55.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,cola,1,full_ft,full_ft,,,16,,,,attn_mlp,rs,contiguous,,2e-05,128,0.05,1235818496,0,,0.6506916191496791,,,0.6506916191496791,553.1409118175507
wandb_stage2/wandb/offline-run-20260316_144208-leaioitm/run-leaioitm.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,cola,1,head_only,head_only,,,16,,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,4096,0,,0.27111800500621025,,,0.27111800500621025,263.75121903419495
wandb_stage2/wandb/offline-run-20260316_144403-zmzgomva/run-zmzgomva.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,cola,1,vanilla_lora,vanilla_lora_r16,,,16,,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,11276288,11272192,11272192,0.6228981023068787,,,0.6228981023068787,714.8852388858795
wandb_stage2/wandb/offline-run-20260316_145224-g6z42nlk/run-g6z42nlk.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,sst2,1,head_only,head_only,,,16,,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,4096,0,,0.8944954128440367,,,0.8944954128440367,140.32374453544617
wandb_stage2/wandb/offline-run-20260316_145621-q0o4coo6/run-q0o4coo6.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,sst2,1,full_ft,full_ft,,,16,,,,attn_mlp,rs,contiguous,,2e-05,128,0.05,1235818496,0,,0.9518348623853211,,,0.9518348623853211,1295.4682183265686
wandb_stage2/wandb/offline-run-20260316_145744-jrd6lave/run-jrd6lave.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,mrpc,0,vanilla_lora,vanilla_lora_r16,,,16,,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,11276288,11272192,11272192,0.8795253891965312,,,0.8795253891965312,220.11875343322754
wandb_stage2/wandb/offline-run-20260316_150025-vh7r5r9y/run-vh7r5r9y.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,mrpc,1,head_only,head_only,,,16,,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,4096,0,,0.7513840113159692,,,0.7513840113159692,8.299984216690063
wandb_stage2/wandb/offline-run-20260316_150101-y9vc40qm/run-y9vc40qm.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,cola,1,bd_lora,bd_lora_r16_n4_rowblock_a,,,16,4,4,block_a,attn_mlp,rs,contiguous,,0.0001,128,0.05,5574656,5570560,5570560,0.6263686710736523,,,0.6263686710736523,232.8150691986084
wandb_stage2/wandb/offline-run-20260316_150614-hsjkfht2/run-hsjkfht2.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,qqp,1,head_only,head_only,,,16,,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,4096,0,,0.7303425032942955,,,0.7303425032942955,749.4675531387329
wandb_stage2/wandb/offline-run-20260316_150658-lwbik3qh/run-lwbik3qh.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,mrpc,0,bd_lora,bd_lora_r16_n4_rowblock_a,,,16,4,4,block_a,attn_mlp,rs,contiguous,,0.0001,128,0.05,5574656,5570560,5570560,0.880059185361315,,,0.880059185361315,72.75419044494629
wandb_stage2/wandb/offline-run-20260316_150944-hn0zlx7r/run-hn0zlx7r.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,cola,1,group_local,group_local_equal_r16_m16,equal,,16,16,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,11276288,11272192,11272192,0.6262623585993624,,,0.6262623585993624,189.18379378318787
wandb_stage2/wandb/offline-run-20260316_151355-75tysmew/run-75tysmew.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,mrpc,0,group_local,group_local_equal_r16_m16,equal,,16,16,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,11276288,11272192,11272192,0.8837525685229687,,,0.8837525685229687,68.30479073524475
wandb_stage2/wandb/offline-run-20260316_151847-gesbgrqs/run-gesbgrqs.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,cola,1,group_local,group_local_param_r16_m16_d0,param,0,16,16,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,11276288,11272192,11272192,0.6262623585993624,,,0.6262623585993624,155.4231116771698
wandb_stage2/wandb/offline-run-20260316_152007-38g40hk8/run-38g40hk8.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,mrpc,0,group_local,group_local_param_r16_m16_d0,param,0,16,16,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,11276288,11272192,11272192,0.8837525685229687,,,0.8837525685229687,148.8647105693817
wandb_stage2/wandb/offline-run-20260316_152304-981v934q/run-981v934q.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,stsb,0,full_ft,full_ft,,,16,,,,attn_mlp,rs,contiguous,,2e-05,128,0.05,1235816448,0,,0.9089342860032331,,,0.9089342860032331,114.65449285507202
wandb_stage2/wandb/offline-run-20260316_152330-6f263kga/run-6f263kga.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,mrpc,1,full_ft,full_ft,,,16,,,,attn_mlp,rs,contiguous,,2e-05,128,0.05,1235818496,0,,0.9053098831799855,,,0.9053098831799855,72.50529837608337
wandb_stage2/wandb/offline-run-20260316_152429-sply58u5/run-sply58u5.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,stsb,1,head_only,head_only,,,16,,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,2048,0,,0.29047108929541243,,,0.29047108929541243,14.188841104507446
wandb_stage2/wandb/offline-run-20260316_152658-tjohkja9/run-tjohkja9.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,sst2,1,vanilla_lora,vanilla_lora_r16,,,16,,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,11276288,11272192,11272192,0.9598623853211009,,,0.9598623853211009,997.6905286312103
wandb_stage2/wandb/offline-run-20260316_152749-h3jw1m3b/run-h3jw1m3b.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,qqp,0,vanilla_lora,vanilla_lora_r16,,,16,,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,11276288,11272192,11272192,0.8902028178864084,,,0.8902028178864084,5500.199469566345
wandb_stage2/wandb/offline-run-20260316_152837-g665ny1e/run-g665ny1e.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,qqp,1,full_ft,full_ft,,,16,,,,attn_mlp,rs,contiguous,,2e-05,128,0.05,1235818496,0,,0.8982322136807298,,,0.8982322136807298,7153.256511449814
wandb_stage2/wandb/offline-run-20260316_153008-2u8skvxu/run-2u8skvxu.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,mnli,1,head_only,head_only,,,16,,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,6144,0,,,0.5668874172185431,0.5634662327095199,0.5651768249640314,849.6281695365906
wandb_stage2/wandb/offline-run-20260316_153054-86fzf79c/run-86fzf79c.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,mnli,0,full_ft,full_ft,,,16,,,,attn_mlp,rs,contiguous,,2e-05,128,0.05,1235820544,0,,,0.88762098828324,0.891680227827502,0.889650608055371,7645.642842531204
wandb_stage2/wandb/offline-run-20260316_154552-wpuoar69/run-wpuoar69.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,sst2,1,bd_lora,bd_lora_r16_n4_rowblock_a,,,16,4,4,block_a,attn_mlp,rs,contiguous,,0.0001,128,0.05,5574656,5570560,5570560,0.9541284403669725,,,0.9541284403669725,1481.444657087326
wandb_stage2/wandb/offline-run-20260316_154948-y8ft75ae/run-y8ft75ae.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,qnli,1,head_only,head_only,,,16,,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,4096,0,,0.6933919092073952,,,0.6933919092073952,257.7170512676239
wandb_stage2/wandb/offline-run-20260316_155920-eg2widjy/run-eg2widjy.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,rte,1,head_only,head_only,,,16,,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,4096,0,,0.5342960288808665,,,0.5342960288808665,19.19316077232361
wandb_stage2/wandb/offline-run-20260316_160349-hl8iib9k/run-hl8iib9k.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,wnli,1,head_only,head_only,,,16,,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,4096,0,,0.5211267605633803,,,0.5211267605633803,71.90016674995422
wandb_stage2/wandb/offline-run-20260316_161258-8vptqysh/run-8vptqysh.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,sst2,1,group_local,group_local_equal_r16_m16,equal,,16,16,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,11276288,11272192,11272192,0.9644495412844036,,,0.9644495412844036,1388.0083456039429
wandb_stage2/wandb/offline-run-20260316_164132-irz8d1b0/run-irz8d1b0.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,sst2,1,group_local,group_local_param_r16_m16_d0,param,0,16,16,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,11276288,11272192,11272192,0.9644495412844036,,,0.9644495412844036,1203.4413788318634
wandb_stage2/wandb/offline-run-20260316_170604-sv9q2qxm/run-sv9q2qxm.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,qqp,0,bd_lora,bd_lora_r16_n4_rowblock_a,,,16,4,4,block_a,attn_mlp,rs,contiguous,,0.0001,128,0.05,5574656,5570560,5570560,0.8815714537173034,,,0.8815714537173034,6963.578737020493
wandb_stage2/wandb/offline-run-20260316_170712-7ig4zueu/run-7ig4zueu.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,mrpc,1,vanilla_lora,vanilla_lora_r16,,,16,,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,11276288,11272192,11272192,0.8786099882991172,,,0.8786099882991172,64.42298340797424
wandb_stage2/wandb/offline-run-20260316_171138-m2n50ss3/run-m2n50ss3.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,mrpc,1,bd_lora,bd_lora_r16_n4_rowblock_a,,,16,4,4,block_a,attn_mlp,rs,contiguous,,0.0001,128,0.05,5574656,5570560,5570560,0.8692492898219358,,,0.8692492898219358,217.5933392047882
wandb_stage2/wandb/offline-run-20260316_172051-3gyyhrxd/run-3gyyhrxd.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,mrpc,1,group_local,group_local_equal_r16_m16,equal,,16,16,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,11276288,11272192,11272192,0.8854364326375712,,,0.8854364326375712,74.5257408618927
wandb_stage2/wandb/offline-run-20260316_172733-11j8p7kr/run-11j8p7kr.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,mrpc,1,group_local,group_local_param_r16_m16_d0,param,0,16,16,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,11276288,11272192,11272192,0.8854364326375712,,,0.8854364326375712,71.4794807434082
wandb_stage2/wandb/offline-run-20260316_173348-o7j4erws/run-o7j4erws.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,qqp,1,vanilla_lora,vanilla_lora_r16,,,16,,,,attn_mlp,rs,contiguous,,0.0001,128,0.05,11276288,11272192,11272192,0.890161623960684,,,0.890161623960684,5396.740001678467
wandb_stage2/wandb/offline-run-20260316_173424-vxjdfzk1/run-vxjdfzk1.wandb,Llama-3.2-1B-Instruct,/leonardo_work/EUHPC_D31_132/models/models--meta-llama--Llama-3.2-1B-Instruct/snapshots/9213176726f574b556790deb65791e0c5aa438b6,stsb,1,full_ft,full_ft,,,16,,,,attn_mlp,rs,contiguous,,2e-05,128,0.05,1235816448,0,,0.9066420638547662,,,0.9066420638547662,126.38988590240479
